Word,Index,Frequency
atmospheric,1714,600
ready,1715,600
attending,1716,600
qualified,1719,599
kid,1720,599
connect,1718,599
gasoline,1717,599
stronger,1721,598
fresh,1722,598
texas,1723,597
educated,1724,596
players,1725,595
cooperate,1727,593
conclude,1726,593
brought,1728,592
careers,1730,592
weeks,1729,592
news,1731,591
compact,1732,590
safely,1733,590
advances,1734,590
cellphone,1735,589
victory,1737,589
wish,1738,589
actual,1739,589
letter,1736,589
decreasing,1740,588
nations,1741,588
connections,1742,587
surveyor,1743,586
false,1745,585
emergency,1744,585
beijing,1746,583
bicycles,1747,582
competitive,1748,582
discover,1749,582
monument,1750,582
keeps,1751,581
journey,1752,577
expect,1753,576
brain,1754,575
cleared,1755,574
platforms,1756,574
investing,1757,573
u,1758,573
bill,1759,572
incredibly,1761,571
gained,1760,571
avoiding,1762,570
illusion,1765,570
content,1763,570
belive,1764,570
doubt,1767,569
reaction,1768,569
believed,1769,569
mobile,1766,569
received,1770,568
convenience,1771,567
smooth,1772,567
capable,1773,567
implementing,1774,566
th,1775,566
write,1776,565
employees,1778,564
miss,1779,564
style,1777,564
position,1781,563
homes,1780,563
depression,1782,562
plaza,1783,562
held,1784,561
invaluable,1785,561
cameras,1786,561
lifestyles,1787,559
afford,1790,558
conversations,1791,558
heart,1788,558
principles,1789,558
spaces,1792,557
motivated,1793,557
valleys,1794,557
edictionaries,1795,557
market,1797,556
landing,1798,556
environments,1796,556
extracurricular,1799,555
electronics,1800,555
production,1801,554
pixel,1802,552
watch,1803,551
productive,1804,550
compete,1808,548
matters,1807,548
restaurants,1806,548
specifically,1805,548
compelling,1809,546
innovative,1810,546
poor,1811,546
afraid,1812,546
careful,1813,545
eating,1814,545
original,1817,544
density,1816,544
layer,1815,544
aspect,1818,543
astronomers,1819,542
recently,1820,541
entertainment,1821,541
date,1822,541
craters,1823,540
techniques,1827,538
expected,1826,538
represents,1825,538
toward,1824,538
landscape,1828,537
prioritize,1829,537
valid,1830,536
race,1831,536
authors,1832,536
despised,1833,534
plans,1834,534
struggle,1835,533
worldwide,1836,532
dad,1840,531
earthlike,1841,531
infrastructure,1837,531
theory,1839,531
gaining,1838,531
experiment,1842,530
muscle,1843,530
odd,1844,530
notice,1845,530
struggling,1846,530
screen,1847,530
drop,1848,529
began,1849,528
artifact,1850,528
globe,1851,527
member,1852,527
ford,1853,525
track,1854,524
instructor,1855,524
cycling,1856,522
critically,1857,522
possibilities,1858,522
creation,1859,521
foster,1860,521
apps,1861,521
illegal,1862,521
responsibilities,1863,520
depend,1864,519
discuss,1865,519
necessarily,1866,519
painting,1867,519
caught,1868,519
affects,1871,517
traits,1872,517
price,1870,517
colombians,1869,517
prepared,1873,516
protection,1874,515
vaubans,1875,515
chinese,1876,515
childrens,1877,514
objects,1878,514
ai,1879,514
via,1881,513
mentions,1880,513
total,1882,512
thier,1883,512
dramatically,1884,511
conserve,1885,511
biked,1886,509
star,1887,508
lie,1888,507
tired,1891,506
limits,1889,506
plurality,1890,506
nose,1893,505
equivalent,1892,505
zip,1894,504
centuries,1895,504
mr,1896,504
lifes,1897,504
solving,1898,504
fake,1900,503
flaws,1899,503
species,1901,502
quick,1902,502
facing,1903,501
crisis,1904,501
injuries,1905,500
dreams,1906,500
club,1909,499
plain,1908,499
connection,1907,499
achieved,1911,498
passed,1912,498
design,1910,498
customers,1913,497
districts,1914,497
previous,1915,497
universities,1916,497
taxis,1919,496
transition,1917,496
demonstrate,1918,496
forced,1920,495
statistics,1921,495
hiked,1922,494
conversation,1923,494
holding,1926,493
biased,1927,493
exceeds,1925,493
upscale,1924,493
wellrounded,1928,492
hovering,1929,492
rarely,1930,491
familiar,1931,491
involves,1932,490
french,1933,490
relationship,1934,490
spot,1935,490
loved,1936,490
efficiency,1937,489
malapportionment,1938,489
river,1939,489
slowly,1942,488
greatest,1943,488
worlds,1944,488
filled,1941,488
deeper,1940,488
constant,1945,487
widely,1946,487
civilization,1947,487
straight,1950,486
thomas,1951,486
exciting,1949,486
fight,1948,486
skated,1952,485
lines,1953,485
supposed,1954,485
switch,1955,484
upset,1956,484
front,1960,483
kindness,1963,483
celebrities,1962,483
gasses,1961,483
term,1957,483
priority,1958,483
enables,1959,483
dedication,1964,481
f,1965,480
educators,1966,480
restores,1967,479
definitely,1968,479
okay,1969,479
sign,1970,478
virtual,1971,478
garvin,1972,478
periods,1973,477
mood,1974,477
differently,1975,477
sort,1976,476
prices,1979,475
harsh,1980,475
sadness,1981,475
emission,1978,475
replacing,1977,475
concern,1982,474
amongst,1984,474
board,1985,474
dream,1983,474
oddnumbered,1986,473
highways,1987,473
nationwide,1988,473
fall,1989,473
artificial,1990,473
located,1991,472
minutes,1992,472
selfesteem,1993,472
offering,1994,471
lazy,1995,471
problemsolving,1996,471
discovered,1998,470
crazy,2000,470
eye,1999,470
adopting,1997,470
livable,2001,469
accomplishment,2002,469
preferences,2003,468
balances,2004,468
organizations,2005,467
naturally,2007,466
teams,2008,466
populations,2006,466
highway,2009,465
fellow,2010,464
note,2011,464
secure,2012,464
friendly,2013,463
circumstances,2014,463
idaho,2020,462
whenever,2019,462
plastic,2018,462
letting,2017,462
base,2016,462
trends,2015,462
decline,2021,461
notes,2022,460
havent,2023,459
sea,2024,459
seconds,2025,458
existing,2026,457
puts,2027,457
hottest,2032,456
planetary,2035,456
handsfree,2034,456
consumers,2033,456
breathe,2028,456
messages,2031,456
code,2030,456
limitations,2029,456
reader,2039,455
rocky,2040,455
signs,2036,455
manage,2038,455
receiving,2037,455
response,2041,454
integral,2042,454
location,2043,454
worst,2044,454
surprise,2045,454
conspiracy,2046,454
overlooked,2047,453
resolution,2048,453
visiting,2049,453
district,2050,452
lived,2051,452
commuting,2052,451
ive,2053,451
pedestrians,2054,450
broader,2055,449
onto,2057,449
push,2056,449
contrast,2058,448
mechanical,2059,448
ii,2060,447
wyoming,2061,447
defy,2062,447
killed,2063,447
plant,2064,447
carpooling,2065,446
released,2066,446
mainly,2067,446
appeared,2068,445
leaders,2069,444
workplace,2070,443
collaboration,2071,443
numbered,2075,442
worrying,2076,442
adding,2074,442
wise,2073,442
resulted,2072,442
rain,2077,441
produces,2078,441
scared,2079,441
doctor,2080,441
cold,2081,440
explaining,2082,440
contributing,2083,439
beauty,2084,439
wisdom,2085,438
speed,2086,438
certificate,2087,438
schedule,2092,437
clothing,2094,437
football,2093,437
currently,2091,437
invest,2088,437
approaches,2089,437
disease,2090,437
proved,2095,436
tossup,2096,435
preventing,2097,435
sulfuric,2098,435
eliminates,2099,434
requiring,2100,433
construction,2101,433
sharing,2102,433
explained,2103,432
wanting,2104,432
pieces,2105,432
relax,2108,431
tight,2107,431
pedestrian,2106,431
european,2109,430
correctly,2110,430
overcome,2111,430
sky,2112,429
recognition,2113,428
studied,2114,428
functions,2115,428
differences,2116,428
employers,2117,427
snake,2118,427
combat,2119,426
cutting,2120,426
arts,2121,426
curfew,2122,426
peak,2125,425
counting,2126,425
assignments,2128,425
encouraged,2124,425
obesity,2123,425
joy,2127,425
adapt,2129,424
picked,2132,424
ads,2133,424
complicated,2130,424
euro,2131,424
motorists,2135,423
forces,2136,423
surrounding,2137,423
patterns,2138,423
perform,2139,423
meters,2140,423
lies,2134,423
isolated,2141,422
intensifying,2142,422
sustainability,2143,421
believes,2146,420
samples,2147,420
arise,2145,420
detrimental,2144,420
starts,2148,419
bob,2150,418
expand,2149,418
edge,2151,417
sitting,2152,417
viewpoints,2153,417
appear,2154,417
police,2156,417
training,2157,417
evening,2158,417
markets,2155,417
societies,2159,416
occasionally,2160,416
businessman,2161,416
join,2165,415
months,2167,415
gotten,2166,415
relevant,2164,415
argued,2163,415
affected,2162,415
passengers,2168,414
rewards,2170,414
select,2171,414
besides,2172,414
touch,2173,414
polluting,2169,414
fossil,2174,413
werent,2175,412
interactions,2176,411
vast,2177,411
fuels,2178,411
intelligence,2179,411
seventeen,2181,410
applications,2183,410
moments,2182,410
thirdly,2180,410
direction,2184,409
backgrounds,2185,409
corrosive,2186,409
sharper,2192,408
wanna,2191,408
elses,2190,408
chamber,2189,408
peace,2188,408
fines,2187,408
actively,2193,407
previously,2194,407
endeavors,2195,407
detail,2196,407
breaks,2201,406
standards,2199,406
fatal,2200,406
record,2198,406
apart,2197,406
models,2202,405
wonderful,2204,405
obviously,2205,405
hopefully,2206,405
drunk,2207,405
breath,2208,405
adult,2209,405
closely,2203,405
indeed,2212,404
purchase,2210,404
hundreds,2211,404
tested,2213,403
stating,2214,402
striving,2215,402
obvious,2216,402
tuesday,2217,402
smiling,2218,402
confusion,2219,400
republican,2220,399
ship,2221,398
evident,2222,397
dependent,2223,397
flexibility,2224,397
doubts,2225,397
raise,2226,396
dole,2227,396
pull,2228,396
movies,2229,396
unable,2230,395
sit,2231,394
ordered,2232,393
parties,2233,393
produced,2234,393
readers,2238,392
worried,2237,392
healthcare,2236,392
highlights,2235,392
malls,2239,391
slow,2240,391
force,2244,390
canidates,2245,390
ill,2246,390
official,2243,390
discussing,2242,390
efficiently,2241,390
enjoying,2247,389
added,2248,389
theorists,2249,389
expenses,2250,388
enhance,2251,388
bills,2252,388
heshe,2256,387
rocks,2258,387
sites,2257,387
enter,2254,387
legislature,2255,387
replace,2253,387
organized,2259,386
productivity,2260,386
exposed,2261,386
lava,2262,386
mention,2263,385
played,2264,385
compare,2265,385
independent,2266,385
warm,2267,384
representing,2268,384
strength,2269,383
tohe,2274,382
budget,2272,382
kill,2273,382
exact,2271,382
evennumbered,2270,382
network,2275,381
tough,2276,381
wrote,2277,380
wind,2278,380
foremost,2279,379
psychological,2280,379
operate,2281,379
deep,2283,379
condition,2282,379
carrying,2284,378
importantly,2285,378
reasonable,2286,378
list,2287,378
reasoning,2288,377
morning,2289,377
outlook,2291,376
dealing,2292,376
excessive,2290,376
deserve,2294,375
whoever,2295,375
obstacles,2296,375
analysis,2293,375
revolutionized,2300,374
dependency,2297,374
concerned,2298,374
expectations,2299,374
invention,2302,373
wonder,2301,373
improves,2303,372
appropriate,2304,372
none,2305,372
except,2306,371
email,2307,371
hundred,2308,371
workers,2311,370
empathy,2312,370
applied,2309,370
lasting,2310,370
island,2314,369
cellular,2315,369
surroundings,2313,369
outdoors,2316,368
countless,2317,368
revealed,2318,368
regularly,2319,368
mixed,2320,368
winter,2323,367
describes,2321,367
travels,2322,367
management,2324,366
videos,2325,366
awarding,2326,365
preference,2327,365
politics,2328,365
basketball,2331,364
stadiums,2332,364
runs,2329,364
whos,2330,364
oppose,2333,363
thrown,2334,363
races,2335,363
successfully,2336,362
curriculum,2337,362
teaches,2338,362
confusing,2339,361
electorial,2340,361
accept,2347,360
intimidating,2351,360
propername,2350,360
earlier,2349,360
expert,2348,360
complications,2344,360
voices,2346,360
flexible,2343,360
international,2342,360
chaos,2345,360
function,2341,360
ozone,2355,359
volunteer,2357,359
hidden,2356,359
networks,2352,359
shaped,2354,359
involve,2353,359
lunch,2358,358
trips,2359,357
positively,2360,357
pace,2361,357
treatment,2362,357
resembles,2363,357
bloomed,2368,356
survived,2371,356
mentally,2369,356
talked,2370,356
louisiana,2367,356
foundation,2366,356
appears,2365,356
unnecessary,2364,356
center,2372,355
critics,2373,355
boring,2374,355
cheaper,2375,354
teen,2376,354
brother,2377,354
fascinated,2378,354
desire,2379,353
smartphones,2380,353
ages,2381,353
begins,2384,352
preserving,2385,352
pursuing,2386,352
devoid,2383,352
uneven,2382,352
desired,2389,351
frequent,2390,351
failed,2388,351
commercial,2387,351
dropped,2392,350
slight,2393,350
competing,2394,350
satisfaction,2391,350
passages,2395,349
auto,2396,349
trainer,2397,349
unlike,2398,349
researching,2402,348
silicon,2404,348
unfortunately,2403,348
determined,2401,348
smarter,2400,348
boost,2399,348
paid,2407,347
environmentally,2405,347
articles,2406,347
dependence,2408,346
diseases,2409,346
legal,2410,346
animal,2412,346
dome,2413,346
beings,2411,346
reported,2414,345
turnout,2415,345
countrys,2416,345
intense,2417,344
injured,2418,344
excellent,2422,343
ended,2424,343
invariably,2423,343
grocery,2421,343
limitation,2419,343
attitudes,2420,343
zone,2425,342
succeeded,2426,342
background,2427,342
float,2428,342
rewarding,2429,341
girls,2430,341
mindset,2431,340
realized,2432,340
overwhelmed,2433,340
seriously,2434,340
search,2435,340
meant,2439,339
incredible,2440,339
likelihood,2438,339
vibrant,2437,339
savings,2436,339
fosters,2441,338
ignore,2442,338
vary,2443,338
tax,2444,337
introduction,2445,337
heavy,2446,337
rhode,2447,337
rare,2448,337
gaming,2449,337
advertisement,2450,337
discovery,2451,337
decisionmaking,2456,336
instruction,2459,336
ideal,2457,336
tech,2458,336
yours,2455,336
agency,2453,336
industries,2452,336
demand,2454,336
particulate,2460,335
holds,2461,335
commitment,2462,335
edges,2463,335
site,2464,335
counted,2467,334
draw,2468,334
affordable,2465,334
belief,2466,334
blankets,2469,333
educate,2470,332
forbidden,2471,332
demonstrates,2472,332
foods,2477,331
faithless,2476,331
saves,2475,331
pollutants,2474,331
neighborhoods,2473,331
continued,2482,330
carbide,2484,330
turned,2483,330
teamwork,2485,330
rising,2481,330
lowering,2480,330
rush,2479,330
noise,2478,330
month,2486,329
doctors,2487,329
theaters,2488,329
kinds,2489,328
parent,2490,328
disgust,2491,328
assignment,2498,326
tv,2497,326
honestly,2496,326
commit,2495,326
wear,2494,326
appealing,2492,326
dense,2493,326
release,2499,325
analyze,2500,325
advance,2501,325
lying,2502,325
pop,2503,325
nearest,2504,325
driveways,2505,324
utilizing,2506,324
avoided,2507,324
counts,2508,324
legislatures,2509,323
personality,2510,323
preparing,2511,323
revolutionary,2513,322
populous,2514,322
eliminating,2512,322
terrible,2516,321
catch,2517,321
forever,2518,321
difficulty,2519,321
missions,2520,321
charge,2515,321
texts,2523,320
enable,2521,320
owners,2522,320
officials,2524,320
walked,2525,320
failing,2526,320
identity,2527,320
girl,2534,319
